	id	filename	md5	byte_size
53	94998f38-7c3b-44dc-ba56-540a378dbd19	C828.TCGA-EB-A4OZ-10A-01D-A25O-08.3_gdc_realn.bam	d5910c16fb7c36018cdfc00b0a8a0c72	5569556016
54	89353645-762f-4cc8-9cd8-0af51e7faee1	C828.TCGA-EB-A4OZ-01A-12D-A25O-08.3_gdc_realn.bam	4036bd514249ea1dd3f83a2646ec6891	3552032411
55	d65d62bd-9b05-4ca9-9350-7cfb84003b68	8bdd1dcb-e6da-465e-9b44-7f23db6afdf4_gdc_realn_rehead.bam	72215c40eeedd99fabdd3f089e6b5e9d	5995150803
56	e68fcaa9-0cc5-4c45-91f9-dc1ecdd7d020	TCGA-EB-A4OZ-01A-12R-A25Z-13_mirna_gdc_realn.bam	4da5a27b422ab9af86188a4fbeb98477	186537712
57	62cb7025-8d0a-49ba-9167-9fd97b2e3ee8	C828.TCGA-DA-A1I7-06A-22D-A197-08.2_gdc_realn.bam	8d4e9c2dd547e60b6e3d99ffbe6bb1ae	9892653074
58	e12ba5b6-fd2c-4ad5-87dc-3aea13100e89	3e06ce31-1158-4b41-b605-38b8a0037ed9_gdc_realn_rehead.bam	05028f9118a7ebdea319354948ad234e	10506607592
59	f2eb2e17-56aa-42bd-bcc5-374ff93f2007	TCGA-DA-A1I7-06A-22R-A18V-13_mirna_gdc_realn.bam	a2f5a8f93be1b4f90f12ed97103e6c4f	227764387
60	7aeb2610-ccfb-4e1f-a4c0-b9d63cd66682	C828.TCGA-DA-A1I7-10A-01D-A199-08.2_gdc_realn.bam	9128652a33477a1e6ea0ced96eda3911	11258060327
61	b60b6d32-99bc-4bee-a0a1-b8d16b5943c3	94d20006-0be7-4edd-aacb-583656348721_gdc_realn_rehead.bam	10550804c19f6c4c6403242f06ef00df	7832355569
62	03ea2b4d-2f45-4f18-b7d0-708034cc2e2d	TCGA-FS-A1ZJ-06A-12R-A18V-13_mirna_gdc_realn.bam	26ac70016a95c4e2adb548073c708e6e	248313674
63	8e4b2cb4-1682-44e4-b1f9-1a2e0aa3e6c6	C828.TCGA-FS-A1ZJ-06A-12D-A197-08.5_gdc_realn.bam	f3435f5b2cbf2f8c4046a0216014f33d	10619110408
64	057bf5bc-bc8f-4289-ab6d-33266e033bde	C828.TCGA-FS-A1ZJ-10A-01D-A199-08.5_gdc_realn.bam	8ba40886e991e45862d1627fa02b0826	10233957646
65	bce393cf-b3c0-458e-bc78-719f7430fdc0	C828.TCGA-EE-A2MH-10A-01D-A199-08.2_gdc_realn.bam	b0a5b6a50f390d12b5d08d83813cb081	8973365669
66	aefc9796-4cb1-4ff5-b8f0-d1250c0a5480	TCGA-EE-A2MH-06A-11R-A18V-13_mirna_gdc_realn.bam	d46df56bff778f7ca98fe5c51067d696	126170957
67	4b01127b-7129-461a-a60c-318712b63e06	57dbda23-4eeb-400c-bf68-6db55286dc9d_gdc_realn_rehead.bam	07ad9750f3abdf992bf93dc79a6f836d	9325291451
68	bc1c9017-4ee1-4bf8-9ab5-8c4394868004	C828.TCGA-EE-A2MH-06A-11D-A197-08.2_gdc_realn.bam	0d38eb72d14a856ae68b350f5d048bcd	10821192943
69	93d548e9-29db-4173-9e63-b485706eff9f	C828.TCGA-FW-A3TV-10A-01D-A23B-08.3_gdc_realn.bam	942c9910ea00b8dd8a226057579fdf73	11211354760
70	97cea0ee-1bf5-4e3a-9f48-b782a77a8128	C828.TCGA-FW-A3TV-06A-11D-A23B-08.2_gdc_realn.bam	63ddcd52b83892162f618ee936fc6263	10331328373
71	40c7dd5b-5a27-4e92-b346-7ee38d1337bb	TCGA-FW-A3TV-06A-11R-A23A-13_mirna_gdc_realn.bam	007e7a6b90424959efb12118fa9dc6ac	179594637
72	92306548-7204-4858-bbb8-2f0eaec89f8f	0e068ccb-4e40-4a4d-8a2b-2861a15a5da9_gdc_realn_rehead.bam	63f14bb37c7d07e501df132a4b292a4d	10070435762
73	7860c271-7996-4c37-a04b-a4ed9104af61	90dd20db-5641-45b8-9df9-95c73e5c53c4_gdc_realn_rehead.bam	49f0361be043facfc500f39070a2af2c	8999589655
74	a5a24ae7-0621-4a88-8ce4-65289d85f870	TCGA-EB-A6R0-01A-12R-A360-13_mirna_gdc_realn.bam	515f82378d3e9dd29b5b32d9e83fc06b	90755067
75	d9703e7f-6cf0-4a88-9c96-541fd624190b	C828.TCGA-EB-A6R0-01A-12D-A32N-08.3_gdc_realn.bam	14b6fc0fc0ddf5e25ec81c5483629af7	28024309557
76	ef3c7d67-013f-4773-a64a-082220a6ec13	C828.TCGA-EB-A6R0-10B-01D-A32N-08.3_gdc_realn.bam	3a66ee5dcfe513949e7e41eacf920e33	23002208320
77	1c5ddaaf-e065-4e38-bbec-91d3e57137ea	C828.TCGA-EE-A2A2-06A-11D-A196-08.2_gdc_realn.bam	f3f2e67c53c67fcb06212804f0e7e514	43284561662
78	33838c8f-e7a6-40c4-a78e-668a1f5bfcc3	621f55ba-34f4-4873-a23a-d8f1ba701b42_gdc_realn_rehead.bam	aa04932a86d290a2ddf7b117162119c5	12116391933
79	9f31de30-8dc0-4110-b457-308f8066e74e	TCGA-EE-A2A2-06A-11R-A18W-13_mirna_gdc_realn.bam	f445adfa195924ab45882907da8b00f6	186194126
80	4379b8bd-9162-4cec-9ef1-a89315214d55	C828.TCGA-EE-A2A2-10A-01D-A198-08.2_gdc_realn.bam	8770d53a47a71f1724afaed972cd7d7f	9807641668
81	21de00cd-3fdb-4bd6-8c1f-82dfa77fcc5e	C828.TCGA-EE-A2A6-10A-01D-A199-08.3_gdc_realn.bam	4fa7705b1b782221566333b551f6e374	9544830352
82	d6d3bc12-5cb5-415c-93bb-07a61665d32c	C828.TCGA-EE-A2A6-06A-11D-A197-08.3_gdc_realn.bam	5f54b927e6b03d5df9286748ecc2367a	9258707138
83	8653cec8-293d-41b4-bd30-51d8c4f3df48	8323fd51-84c0-4482-baef-66dd9630db0b_gdc_realn_rehead.bam	33f75eb9c58278cc361624a89f911f5b	9207962444
84	fe39f54e-0ac3-4f08-9184-5e9f9422e4b3	TCGA-EE-A2A6-06A-11R-A18W-13_mirna_gdc_realn.bam	3799f635122c867fedd3698a3be86dab	231665426
85	f7b7fb3a-6221-41d4-8bdf-9af7490be72a	C828.TCGA-EE-A3AA-10A-01D-A198-08.3_gdc_realn.bam	654970cc372ebaf8b89fec403807a076	10683405376
86	642ab287-ac37-4713-a318-06b1b43e5095	C828.TCGA-EE-A3AA-06A-11D-A196-08.3_gdc_realn.bam	680fc935afc5b9c072774a6fad648b03	11333314445
87	067c46d1-6e3f-4620-b3f3-b32fdc96ad31	2344056f-d02d-49a3-a4f7-71d99ae382a2_gdc_realn_rehead.bam	1c6c8715726318cf1a35ac1092692a31	5542046504
88	9ca30c6a-cce6-4227-8bb2-70ea0c3c7dd1	TCGA-EE-A3AA-06A-11R-A18V-13_mirna_gdc_realn.bam	be6ba64d61dac91c16490476b5d7b303	407954170
89	b504b941-6883-42ac-b020-e5717e9ac6a5	C828.TCGA-ER-A195-10A-01D-A198-08.3_gdc_realn.bam	e31d151dca8459b14d3a543a43a890e8	9197191486
90	bab84e81-a2a1-4d13-82d7-1160b872d700	2058c823-4c3f-40f1-a8da-745f6cf71c5b_gdc_realn_rehead.bam	4ca4dd0bd7b080329c77e6b29228c183	9898746925
91	80b78ae3-09bb-45c2-a451-3101946c7334	TCGA-ER-A195-06A-11R-A18X-13_mirna_gdc_realn.bam	11ff398987503c1c870574f1e96f8f1a	123736195
92	798bc432-01cb-4aa0-a96b-e5f83022da3c	C828.TCGA-ER-A195-06A-11D-A196-08.3_gdc_realn.bam	12ddfcdda5f1b14f5e2fc8e9fd4bee5e	6828873681
93	fb9ed94d-4ed7-44a3-bc77-53ea851e8425	b0d81240-763b-4c2b-a3ab-7e08cf5fa7f3_gdc_realn_rehead.bam	ea1ef02702a784ead4a2956e9bb8df82	9951023428
94	8d0c5aaf-0c4c-4b90-8e4f-52ae54d3d645	TCGA-D3-A3CC-06A-11R-A18V-13_mirna_gdc_realn.bam	fd36e4c259c322ea424de1e13086a8e7	222739783
95	a0ab5782-631a-460a-802e-07aded85ea78	C828.TCGA-D3-A3CC-06A-11D-A19A-08.2_gdc_realn.bam	75534d9ac761f5b9e0ddca0613b3a0b2	7790956679
96	5c86435a-7880-4fbc-b196-358eabd24e88	C828.TCGA-D3-A3CC-10A-01D-A19A-08.2_gdc_realn.bam	7bf10896276cd13923f76518f5129655	9276195211
97	c4ea5087-149a-4b7e-a21c-6bc8eb4831db	C828.TCGA-YD-A89C-06A-11D-A372-08.1_gdc_realn.bam	5bc6473bf61aae96d99dc01a23f72b2f	10978028244
98	e7465985-b88e-4eae-9b28-836f7a2744ed	TCGA-YD-A89C-06A-11R-A37G-13_mirna_gdc_realn.bam	46cf33bc7e4e219db71ff8ae776b2145	231414332
99	02989875-dbda-41e6-b0be-bfed53289d44	eb658798-d2ec-476d-8ed5-fe2817a5a7c8_gdc_realn_rehead.bam	26a190c160f5323763d2a28545fc66fe	8981557156
100	04c46d65-2dbe-4716-8dfb-927feb0ce958	C828.TCGA-YD-A89C-10A-01D-A375-08.1_gdc_realn.bam	e473889417ddcf50b883928fb1e9f453	9678091470
101	08f1b4b6-e5fa-4120-837d-b883eff739cb	C828.TCGA-EB-A3Y6-10A-01D-A23B-08.1_gdc_realn.bam	c86dc759bee40f0c4612124dce386ba1	15117372066
102	6950f041-df7a-456d-888c-04985a9be90b	ec5c4109-b5d9-4881-931e-22576a6d9bf8_atacseq_gdc_realn.bam	e56d6f32cbff42a014cab93389327243	10664823749
103	1d59e787-cbee-4b22-a377-2ca8e1608a72	C828.TCGA-EB-A3Y6-01A-21D-A23B-08.1_gdc_realn.bam	c780db5fef30f67aa5eb6945dced320e	14924970265
104	5f466e42-441f-4a45-8dc2-1478d7157957	b9edac55-24d3-475f-ac6b-68031151b91e_gdc_realn_rehead.bam	747cfa692d15614ab0f42b16ec85b9e9	8924045676
105	6f39c23e-68cf-4af3-8799-b2980c5fa37f	TCGA-EB-A3Y6-01A-21R-A23A-13_mirna_gdc_realn.bam	ca7657758480e7538f1a82cc168a973c	194396464
106	6cec078f-18c2-47c7-9cb6-1fa848fec487	C828.TCGA-BF-AAOX-10A-01D-A39A-08.1_gdc_realn.bam	8de04bcee5907dfea98683c0489e06a6	7813970936
107	32e116f6-3e61-41da-8a12-598850c42bb7	C828.TCGA-BF-AAOX-01A-11D-A397-08.1_gdc_realn.bam	5df3ade76701416c2e1ea9b54700f84b	7779611274
108	f7e67d70-3bcc-47ff-a2a5-62e2268e7b11	517b7d48-b56f-4669-9ac9-a2ebd38f62c0_gdc_realn_rehead.bam	857f37bbfec88005ca1fced7b2dadab5	5607317709
109	da5ffb9f-0b95-440c-a8ff-abb5ed54425c	TCGA-BF-AAOX-01A-11R-A39J-13_mirna_gdc_realn.bam	09466a2780483f16e15308948867c5c0	250706664
110	99d35c1b-9e0a-410f-ac2a-bf954e8feeda	C828.TCGA-D3-A5GR-10A-01D-A27N-08.3_gdc_realn.bam	bba51f657a39bc7104056fe342b1c82d	7074885714
111	18c5fb54-b39d-436a-b131-4e0b8a6f1082	e039d5c3-82eb-43e4-925e-dd755567f12a_gdc_realn_rehead.bam	cb5911f931bf54d6d15e139416e8afa3	10200459706
112	45467d77-94e9-4263-8753-4ab99a7d97d6	C828.TCGA-D3-A5GR-06A-11D-A27K-08.3_gdc_realn.bam	6c7a27fbb5fc9150b83effeac050671b	8246367331
113	a3846d2b-7b4a-4cee-847e-d577f52d312e	0ecb00e1-799e-4e8c-a6d9-28ef85205371_gdc_realn_rehead.bam	9093cba79c0be1e340efdd008e476604	11666826428
114	87e431fd-9b8d-4a45-83f0-ecc8c54e715b	TCGA-EE-A2GO-06A-11R-A18V-13_mirna_gdc_realn.bam	2f70da05227a0662920680f2442530bb	193810323
115	458b08ee-afd6-44a5-a5cd-2e23bdc66c73	C828.TCGA-EE-A2GO-06A-11D-A196-08.2_gdc_realn.bam	18fcba18e2dbe012c9687c5f66fc764b	9944684045
116	80835c75-8105-46f8-8d85-de87e900f473	C828.TCGA-EE-A2GO-10A-01D-A198-08.2_gdc_realn.bam	398be5ad4962f922d98f9c713e3012ca	9007793430
117	6d224c9a-aac8-4000-979c-01b7a775d3a1	C828.TCGA-RP-A693-06A-13D-A30X-08.1_gdc_realn.bam	3b00d2961e3195e3e8983441a8785d09	11070938605
118	2155e979-41fc-47bc-a1cd-0105b12eb592	TCGA-RP-A693-06A-13R-A310-13_mirna_gdc_realn.bam	c84ade742077633112c29449782cb1ff	164405513
119	60cb0059-ee4c-4cdc-bb54-1212c40d50ad	6a846f78-f695-4682-aa35-d5ad0fc2916a_gdc_realn_rehead.bam	07b07e7e91268f7b906712bec7bb7c39	7310902823
120	edeebaaf-324d-4c65-bd9f-1439f6a617f6	C828.TCGA-RP-A693-10A-01D-A30X-08.1_gdc_realn.bam	a82cd186874ad3ffe73d5f3cc18460d7	11322059004
121	2c0909ca-ee25-4de6-b6a6-1356e817202a	C828.TCGA-ER-A1A1-10A-01D-A199-08.3_gdc_realn.bam	e0080b9edd430e369f7860af5495a7f7	11057115591
122	42258d14-a7e1-4d56-9c9f-852f3f14b488	C828.TCGA-ER-A1A1-06A-11D-A197-08.3_gdc_realn.bam	cbb0745985ca01802369d375719a82aa	9966340760
123	41820e06-5fb7-4892-b046-5581230bed2f	575070c3-fb49-43b0-944d-b22da5dec7fc_gdc_realn_rehead.bam	9d16de7c7276ecb23992e8cea1e330ca	9831396527
124	6c30d209-205f-4500-9b06-b06797423aa3	TCGA-ER-A1A1-06A-11R-A18X-13_mirna_gdc_realn.bam	cc1cf3c58b2543dc24855cdde33a9516	138070627
125	a4693fd6-94bf-4e64-854f-1ffcc1204039	C828.TCGA-EB-A41A-01A-11D-A24R-08.3_gdc_realn.bam	47cfca5ce1985b32bbf6903f84701490	9963409370
126	531242b8-d48f-4f95-965e-40de1ee0cb08	TCGA-EB-A41A-01A-11R-A24Y-13_mirna_gdc_realn.bam	36bd4f40ff7f2b3fffbfa6dc3fe3fdee	171656388
127	eb336cdf-2e64-41f1-bc4c-67a13fe26e29	a4c45d2b-9067-4218-8428-1b7be3977ee1_gdc_realn_rehead.bam	f6cdfcb6c6f4d12de7ea475e9c6bec04	11237012943
128	7cee3127-60f5-49b7-8d37-9cd84b1c90a9	C828.TCGA-EB-A41A-10A-01D-A24R-08.3_gdc_realn.bam	492d0eeca37b851e7b39bca7d2c7d69e	6191838511
129	42a0daa5-48b7-4738-b46d-d7926bbe5ef6	C828.TCGA-ER-A19G-10A-01D-A198-08.3_gdc_realn.bam	b17045bd48bafa1e6031fb41ef43bac8	6992678960
130	492f2f67-f655-4810-bd8d-0ce7a42748c2	C828.TCGA-ER-A19G-06A-11D-A196-08.3_gdc_realn.bam	619a48ec4bf0ccd4dac487ae5cea0f12	8324342796
131	74dd4ad8-f7e9-414c-aac4-69b5170d5a03	TCGA-ER-A19G-06A-11R-A18X-13_mirna_gdc_realn.bam	907cfede4fabb04f70bcbea3fa0a3d77	249530101
132	73930360-5326-43f4-8ab4-cf0694774300	5ef451be-d300-45c5-a590-623e616f38b8_gdc_realn_rehead.bam	624663cad9c1df96d731dd300397edd8	8100078609
133	1cce56d9-f6bd-4833-8e6f-18348d00b040	C828.TCGA-EE-A3AG-10A-01D-A198-08.3_gdc_realn.bam	afff7d8eb25eff8027ce507260f0715a	6427181060
134	7c1c132a-adb2-4cee-82fa-b2702bdd03f0	TCGA-EE-A3AG-06A-31R-A18V-13_mirna_gdc_realn.bam	fb8f1b470badd7a9ec772610cfae7d10	208332467
135	8f115f19-f37e-478f-9b2b-73f6ea6fe53f	6680ecac-f079-4b55-914c-aa2715b35d9a_gdc_realn_rehead.bam	e24ba889e31ef48f74508e66cdc15f8c	9024799168
136	1b0d23d2-45b2-4dcf-b96d-55bf26cc4b6b	C828.TCGA-EE-A3AG-06A-31D-A196-08.3_gdc_realn.bam	3d7241d68ae9d0518c3701003645c2c0	10929422933
137	b95ff0c2-04ce-4759-a4c5-f56cdb44ee86	C828.TCGA-EB-A5SF-10A-01D-A30X-08.1_gdc_realn.bam	7bd2872469bcda729eba60633b7520f4	9970153481
138	e9d15647-6575-451c-b870-c9fad73ac6cb	C828.TCGA-EB-A5SF-01A-11D-A30X-08.1_gdc_realn.bam	0e224d67a82c2af0d11d36f5fce9ce52	10925696166
139	02c094b4-0038-4fc6-b57b-883a57c1160a	59b6e9b8-16fb-4b44-9138-728a5c8a0f78_gdc_realn_rehead.bam	a7cd2f81b521864c27f2dae34ed60847	6919564099
140	9b295ea4-f3f5-4808-ae41-2f8507572df0	fb402fc1-6cec-4bc9-b832-8f7ca9f4e8a5_gdc_realn_rehead.bam	723a447354b706494cc16973a7416994	10260726373
141	b1656efd-568f-44e8-abf8-94699e8ef390	TCGA-EE-A20I-06A-11R-A18X-13_mirna_gdc_realn.bam	bb22a5515a6f3cf4a9c5f639a5672698	215848669
142	8a93309e-2f71-4c71-ba3e-33436a1256c9	C828.TCGA-EE-A20I-06A-11D-A196-08.2_gdc_realn.bam	00ac1ee5409624d55e8bfd6219905164	6259300250
143	8cc192f9-e743-4d9b-99db-e10375f27626	C828.TCGA-EE-A20I-10A-01D-A198-08.2_gdc_realn.bam	14f804e5b5966713628beacc058d2fce	9704372493
144	17c0ecbd-5833-4201-9bd5-b56261616d1c	C828.TCGA-ER-A19A-06A-21D-A197-08.2_gdc_realn.bam	d18f7c5366c9cfab147cabe2caca158d	8563623656
