	id	filename	md5	byte_size
115	122d9ea3-d282-4947-92c9-7fd88e2fd720	TCGA-DC-6155-01A-11D-1657-10_hg19_Illumina_gdc_realn.bam	3d1c17b5691e1e7001abaec703bf15d7	25340825197
116	6f587871-2fff-4c1b-98cf-0fbd1a4260b7	11effd44-243c-4e24-9b87-9007424bc30d_gdc_realn_rehead.bam	33dae84f15987282bff725c7d07fbb17	6881244015
117	5c346ef1-f0e2-42fa-a8b6-df0a91efb39e	TCGA-DC-6155-01A-11H-1659-13_mirna_gdc_realn.bam	a73d6b3bfddeb39e13630ddd05402e5f	102432639
118	0c7aeaff-8408-488d-b1a7-bf52030fec78	842655d8fc9bcfded8083fe0256dbc20_gdc_realn.bam	3d51256f1929e1aa135020dcc66288a8	25973620377
119	c50034fe-06ec-4192-9be2-b156a549d90a	7eb904d1-fe99-41de-8ffc-bd34095690d0_gdc_realn_rehead.bam	4d31ac7fe20b19210479d7f41a3e139e	2226572000
120	93db7a94-4c3b-4045-b7bd-b4eaf8a6ea5d	2547ca87a4448b8f8f941e5b4761d20c_gdc_realn.bam	1a9ee22d411bf847e855097e0f9fa861	22674767061
121	a755488b-a857-4949-8706-80fe1ee83700	962c9a24-56be-45c8-8504-2eafab830e53_gdc_realn_rehead.bam	87afae6552966fd03557d783bdbd54bd	8306016290
122	45d44457-c27f-42a3-a2a5-4ffa362e0144	TCGA-DC-4745-01A-01D-1733-10_hg19_Illumina_gdc_realn.bam	8444708e6d9556756b768d59f8cc8355	35797403570
123	07bd866a-bc5e-4231-9d37-8adc4c8e4b09	TCGA-DC-4745-01A-01T-1735-13_mirna_gdc_realn.bam	c20ffed135fb13da65b2f79d75352cb5	196803062
124	af572d3e-d2bf-4d7a-8c89-99cb7f5d8026	TCGA-DC-4745-10A-01D-1733-10_hg19_Illumina_gdc_realn.bam	70dbf16825fb459d7bd2c7591608f637	39099629328
125	74a4b5a9-6c17-4d70-92a7-9cc59754864a	38854a47-cbbc-4e4c-be45-48e98bc16c42_gdc_realn_rehead.bam	00bc10cdeb8b9d0c128deb697e05489e	2275391688
126	27361b91-63d9-43a8-b94a-c4489a81c5ff	TCGA-AG-3593-01A-01T-0822-13_mirna_gdc_realn.bam	1d82ef2e9b127ac9fa38d1101ada7285	61036329
127	c2f6d58b-7d7f-4f2e-aa2e-f62287046ca3	TCGA-AG-3593-10A-01W-0831-10_gapfillers_Illumina_gdc_realn.bam	0e5d766a523dfbcef3030b9a1192ae66	6058544164
128	597c6a1a-c2d2-46b2-ae58-0bb4081132b7	TCGA-CL-4957-10A-01D-1733-10_Illumina_gdc_realn.bam	93ddeeafe6674295ee937be4fa87fe70	26368674674
129	560e1c7a-8aa7-4770-aee1-a0aad9d99852	TCGA-CL-4957-01A-01T-1735-13_mirna_gdc_realn.bam	90b15d633cf409fb3f0913a4c4a952ac	156648536
130	ba0d5763-a69a-4ef0-9ef7-92ef288b4086	TCGA-CL-4957-01A-01D-1733-10_Illumina_gdc_realn.bam	956a3c97c8ef4f4bb23a892354199056	41731118545
131	4bcd5ea9-7947-407e-852b-e2edd05956dd	c10eb975-e16f-4b31-b5cb-bdfa63017cf1_gdc_realn_rehead.bam	580ea24c6beb534107652b36705e8a6a	8205207871
132	797d579b-024f-4289-b7b0-5598dddc9ade	TCGA-CI-6621-10A-01D-1826-10_hg19_Illumina_gdc_realn.bam	d1617c121e041767a4655f771e3cc7bb	28860497924
133	ce8f14ba-1724-4523-bd2f-fccce19dc584	TCGA-CI-6621-01A-11H-1829-13_mirna_gdc_realn.bam	757a2035aae247c1ff9f1a1bdd602cda	248070012
134	c9e8d341-77ca-4efb-9e9a-9dfe03d195eb	TCGA-CI-6621-01A-11D-1826-10_hg19_Illumina_gdc_realn.bam	2d98437d948ccc552ef8a4ef5c9bdec4	19289986187
135	edd2527b-92b0-4c30-8458-d9c568f48c1b	b49d1679-a681-4ceb-8fda-06a808d847d0_gdc_realn_rehead.bam	35b68c4c9bd9903be5d3357312a12c68	7727739806
136	48d47308-247f-4bff-89de-2a167ce7ac9b	TCGA-AG-A01Y-01A-41W-A096-10_Illumina_gdc_realn.bam	7e09ca8f773c15de606d7a4df1e13067	30885067438
137	913bc27f-5669-4f95-80ca-98c31e3dcc3f	TCGA-AG-A01Y-01A-41R-A082-13_mirna_gdc_realn.bam	03c0ee29de3e82ab607bc66677cacbef	56242144
138	54c33b2f-6743-43c9-9bc3-8c05756d0285	bd317c83-d20e-4a02-b03c-c00a5ef62ef1_gdc_realn_rehead.bam	59fc9889cde9386375d616593ef489f1	2963710088
139	0eb9703b-ee76-4a49-aefb-4f020999ba9c	TCGA-AG-A01Y-11A-11W-A096-10_Illumina_gdc_realn.bam	644fe3a83cf293716f97573fa38797d0	28877296812
140	3f3c1457-b694-4774-bdc1-2d52d2f90d8f	TCGA-AG-A02N-01A-11W-A096-10_Illumina_gdc_realn.bam	843e75aac71d014a92074d3e27b6ee7b	31690666281
141	d8c16ab0-f406-4ec3-be27-918ce9a79bdc	TCGA-AG-A02N-01A-11R-A082-13_mirna_gdc_realn.bam	8eb501e9ff6b967753865dbe7dea9d56	38314066
142	f78c59f3-c908-4da1-af7f-31c3c74b9478	f6284e43-29ea-430f-93cc-45a6cb0337d6_gdc_realn_rehead.bam	4b468ef2d2d2df4255a15ad141c6344e	2222397658
143	2406a856-7171-4428-a5a0-d97a324eeac9	TCGA-AG-A02N-01A-11D-A183-10_hg19_Illumina_gdc_realn.bam	e354b3135977ad1830cbff48245448ce	17375344977
144	a774505e-eb33-4318-9016-092f2b1e56d0	TCGA-AG-A02N-11A-11W-A096-10_Illumina_gdc_realn.bam	b14cc60ce7e7e72bf0961dfca509376c	30992835717
145	8b3dbacb-b51c-409f-a205-7f8f4df0e403	34ab9cf3-9077-4e1b-b770-cbcc39b36788_gdc_realn_rehead.bam	d2e18729f38a89e221a93ea7cdc8ecff	2347507591
146	ce261173-0b53-46f7-8286-b6bc2f0953ac	TCGA-AG-3728-01A-01W-0899-10_Illumina_gdc_realn.bam	88b25dfc11b3b5a9c646dd60ce8fee13	27019661578
